res_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway
18291198,Whisky Samba,['Cocktail Bar'],https://www.zomato.com/ncr/whisky-samba-golf-course-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plaza Level, Two Horizon Center, Golf Course Road, Gurgaon",Gurgaon,1,"Two Horizon Center, Golf Course Road",28.45137515,77.09692944,122002,1,"Two Horizon Center, Golf Course Road, Gurgaon","Asian, Sushi, Seafood","12 Noon – 3:30 PM, 5:30 PM – 12 Midnight, 12 Midnight – 12:30 AM",3800,4,Rs.,"['Dinner', 'Credit Card', 'Serves Alcohol', 'Cash', 'Lunch', 'Debit Card', 'Serves Cocktails', 'Fullbar', 'Air Conditioned', 'Nightlife', 'Valet Parking Available', 'Table reservation required', 'Indoor Seating', 'Smoking Area', 'Outdoor Seating']",4.2,Very Good,1321,1678,0,-1,-1
18896450,Comorin,['Bar'],https://www.zomato.com/ncr/comorin-golf-course-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"101, 1st Floor, Plaza Level, Two Horizon Center, Golf Course Road, Gurgaon",Gurgaon,1,"Two Horizon Center, Golf Course Road",28.45137309,77.09695727,,1,"Two Horizon Center, Golf Course Road, Gurgaon","North Indian, South Indian, Seafood, Cafe",12 Noon to 1 AM,2500,4,Rs.,"['Lunch', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Nightlife', 'Fullbar', 'Restricted Entry', 'Air Conditioned', 'Valet Parking Available', 'Indoor Seating', 'Variable Menu']",4.5,Excellent,415,511,0,-1,-1
18291200,Town Hall,['Fine Dining'],https://www.zomato.com/ncr/town-hall-golf-course-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Two Horizon Center, Golf Course Road, Gurgaon",Gurgaon,1,"Two Horizon Center, Golf Course Road",28.45126343,77.09784206,,1,"Two Horizon Center, Golf Course Road, Gurgaon","Japanese, Thai, Italian, Asian, Momos",12 Noon to 1 AM (Mon-Sun),2500,4,Rs.,"['Lunch', 'Dinner', 'Serves Alcohol', 'Credit Card', 'Cash', 'Takeaway Available', 'Debit Card', 'Fullbar', 'Private Dining Area Available', 'Valet Parking Available', 'Table reservation required', 'Air Conditioned', 'Indoor Seating']",4.2,Very Good,414,442,0,-1,-1
18930857,Cicchetti By Mr Beans,['Casual Dining'],https://www.zomato.com/ncr/cicchetti-by-mr-beans-dlf-cyber-city-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"UGF/A-2B, 10, Near HDFC Bank, DLF Cyber City, Gurgaon",Gurgaon,1,DLF Cyber City,28.494741,77.087365,,1,"DLF Cyber City, Gurgaon","European, Italian, Continental, Bar Food",11am – 11:30pm (Mon-Sun),2000,4,Rs.,"['Cash', 'Takeaway Available', 'Dinner', 'Credit Card', 'Debit Card', 'Lunch', 'Brunch', 'Fullbar', 'Indoor Seating', 'Smoking Area', 'Live Music', 'Table booking recommended']",4.3,Very Good,209,370,0,-1,-1
18740192,Junoon Bar & Kitchen,['Casual Dining'],https://www.zomato.com/ncr/junoon-bar-kitchen-sector-50-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2nd Floor, Baani Square, Sector 50, Gurgaon",Gurgaon,1,Sector 50,28.42545857,77.05758713,,1,"Sector 50, Gurgaon","North Indian, Kashmiri, Mughlai",12 Noon to 12 Midnight,1300,3,Rs.,"['Lunch', 'Serves Alcohol', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Live Sports Screening', 'Live Music', 'Table booking for Groups', 'Digital Payments Accepted', 'Kid Friendly', 'Smoking Area', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Table reservation required', 'Air Conditioned', 'Brunch']",4,Very Good,109,104,0,-1,-1
997,China Club,['Fine Dining'],https://www.zomato.com/ncr/china-club-mg-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Lobby Level, Tower C, Global Business Park, MG Road, Gurgaon",Gurgaon,1,MG Road,28.48030877,77.10239645,0,1,"MG Road, Gurgaon","Chinese, Asian, Seafood, Momos","12 Noon to 3 PM, 7 PM to 11 PM",3000,4,Rs.,"['Cash', 'Lunch', 'Takeaway Available', 'Debit Card', 'Credit Card', 'Dinner', 'Air Conditioned', 'Fullbar', 'Luxury Dining', 'Table booking recommended', 'Indoor Seating']",4.1,Very Good,591,411,0,1,-1
7573,The Great Kabab Factory - Park Plaza,['Fine Dining'],https://www.zomato.com/ncr/the-great-kabab-factory-park-plaza-sushant-lok-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B-Block, Sushant Lok-1, Gurgaon,  India ",Gurgaon,1,"Park Plaza, Sushant Lok",28.4593323,77.0757982,122002,1,"Park Plaza, Sushant Lok, Gurgaon","North Indian, Mughlai, Kebab","12:30 PM to 3 PM, 7 PM to 12 Midnight (Mon-Sun)",3000,4,Rs.,"['Lunch', 'Credit Card', 'Debit Card', 'Dinner', 'Serves Alcohol', 'Cash', 'Fullbar', '4/5 Star', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Luxury Dining', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Buffet']",3.8,Good,468,338,0,-1,-1
18441709,Downtown Kitchen & Bar - Courtyard by Marriott,['Fine Dining'],https://www.zomato.com/ncr/downtown-kitchen-bar-courtyard-by-marriott-sushant-lok-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 27 B, Sushant Lok 1, Sushant Lok, Gurgaon",Gurgaon,1,"Courtyard by Marriott, Sushant Lok",28.46061469,77.08083149,122002,1,"Courtyard by Marriott, Sushant Lok, Gurgaon","Chinese, North Indian, Italian, American, Continental",6:30 AM to 11:30 PM,2700,4,Rs.,"['Dinner', 'Serves Alcohol', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Axis Bank - Dining Delights', 'Wheelchair Accessible', 'Fullbar', '4/5 Star', 'Table booking recommended', 'Kid Friendly']",4.2,Very Good,373,466,0,-1,-1
1670,New Town Cafe - Park Plaza,['Fine Dining'],https://www.zomato.com/ncr/new-town-cafe-park-plaza-sushant-lok-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Park Plaza Hotel, B Block, Phase 1, Sushant Lok, Gurgaon",Gurgaon,1,"Park Plaza, Sushant Lok",28.4593323,77.0757982,122002,1,"Park Plaza, Sushant Lok, Gurgaon","Continental, American, North Indian, Chinese",24 Hours,2200,4,Rs.,"['Takeaway Available', 'Lunch', 'Cash', 'Breakfast', 'Debit Card', 'Dinner', 'Credit Card', 'Fullbar', '4/5 Star', 'Air Conditioned', 'Wifi', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Wheelchair Accessible', 'Buffet']",3.7,Good,258,237,0,-1,-1
2443,Wildfire - Crowne Plaza,['Fine Dining'],https://www.zomato.com/ncr/wildfire-crowne-plaza-sector-29-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Crowne Plaza, National Highway 8, Sector 29, Gurgaon",Gurgaon,1,"Crowne Plaza, Sector 29",28.46777909,77.0599059,0,1,"Crowne Plaza, Sector 29, Gurgaon",Brazilian,6:30 PM to 11:30 PM,5000,4,Rs.,"['Dinner', 'Credit Card', 'Cash', 'Debit Card', 'Luxury Dining', 'Fullbar', 'Buffet', 'Air Conditioned', 'Romantic Dining', 'Wheelchair Accessible', '4/5 Star', 'Axis Bank - Dining Delights', 'Valet Parking Available', 'Wifi', 'Indoor Seating']",4,Very Good,214,464,0,-1,-1
5722,Sky Lounge - Park Plaza,['Lounge'],https://www.zomato.com/ncr/sky-lounge-park-plaza-sushant-lok-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Park Plaza Hotel, B Block, Phase 1, Sushant Lok, Gurgaon",Gurgaon,1,"Park Plaza, Sushant Lok",28.4593095,77.07568232,0,1,"Park Plaza, Sushant Lok, Gurgaon","Continental, Italian",6 PM to 11 PM,2500,4,Rs.,"['Debit Card', 'Cash', 'Credit Card', 'Dinner', 'Serves Alcohol', 'Wheelchair Accessible', 'Fullbar', 'Rooftop', '4/5 Star', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Poolside', 'Air Conditioned']",3.7,Good,172,32,0,-1,-1
5721,New Town Pastry Shop - Park Plaza,['Bakery'],https://www.zomato.com/ncr/new-town-pastry-shop-park-plaza-sushant-lok-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Park Plaza Hotel, B Block, Sushant Lok 1, Sushant Lok, Gurgaon",Gurgaon,1,"Park Plaza, Sushant Lok",28.45932866,77.0756964,0,1,"Park Plaza, Sushant Lok, Gurgaon","Bakery, Desserts",12 Noon to 12 Midnight,1200,3,Rs.,"['Cash', 'Debit Card', 'Credit Card', 'No Alcohol Available', 'Indoor Seating', '4/5 Star', 'Axis Bank - Dining Delights', 'Desserts and Bakes', 'Wheelchair Accessible', 'Air Conditioned']",3.4,Average,27,11,0,-1,-1
5720,New Town Lounge & Bar - Park Plaza,['Lounge'],https://www.zomato.com/ncr/new-town-lounge-and-bar-park-plaza-sushant-lok-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Park Plaza Hotel, B Block, Sushant Lok 1, Sushant Lok, Gurgaon",Gurgaon,1,"Park Plaza, Sushant Lok",28.45929388,77.07568601,0,1,"Park Plaza, Sushant Lok, Gurgaon","Continental, Finger Food",24 Hours,3000,4,Rs.,"['Cash', 'Lunch', 'Dinner', 'Debit Card', 'Credit Card', 'Axis Bank - Dining Delights', 'Nightlife', 'Indoor Seating', 'Fullbar', 'Air Conditioned', '4/5 Star', 'Wheelchair Accessible', 'Table booking recommended']",3.6,Good,23,12,0,-1,-1
18415341,IHOP,['Café'],https://www.zomato.com/ncr/ihop-dlf-cyber-city-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.49525379,77.08812743,122002,1,"Cyber Hub, DLF Cyber City, Gurgaon","Cafe, American, Desserts",8AM to 12Midnight (Mon-Sun),1800,3,Rs.,"['Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Kid Friendly', 'Table Reservation Not Required', 'Axis Bank - Dining Delights']",4.1,Very Good,2115,3497,0,1,-1
8978,Di Ghent Cafe,['Café'],https://www.zomato.com/ncr/di-ghent-cafe-dlf-phase-4-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"207, Level 2, Cross Point Mall, DLF Phase 4, Gurgaon",Gurgaon,1,"Cross Point Mall, DLF Phase 4",28.46837239,77.08307549,0,1,"Cross Point Mall, DLF Phase 4, Gurgaon","Cafe, Belgian",9AM to 11PM (Mon-Sun),1700,3,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Air Conditioned']",4.3,Very Good,2400,2366,0,-1,-1
18138420,The Bikers Cafe,['Casual Dining'],https://www.zomato.com/ncr/the-bikers-cafe-golf-course-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"PSP 12, Ground Floor, Emaar MGF Palm Spring Plaza, Golf Course Road, Gurgaon",Gurgaon,1,Golf Course Road,28.44480396,77.10150495,122001,1,"Golf Course Road, Gurgaon","Continental, Chinese, Italian, Momos","8:30am – 12midnight (Mon-Fri),7:30am – 12midnight (Sat-Sun)",1400,3,Rs.,"['Lunch', 'Credit Card', 'Breakfast', 'Dinner', 'Cash', 'Delivery', 'Debit Card', 'Live Sports Screening', 'Live Music', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'All Day Breakfast']",4.1,Very Good,1374,3430,0,1,-1
5873,The Joint Cafe,['Café'],https://www.zomato.com/ncr/the-joint-cafe-dlf-phase-4-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"100, 1st Floor, DLF Galleria, DLF Phase 4, Gurgaon",Gurgaon,1,"DLF Galleria, DLF Phase 4",28.46758987,77.08147991,122009,1,"DLF Galleria, DLF Phase 4, Gurgaon","Cafe, Burger, Italian, American, Steak",9am – 12midnight (Mon-Sun),1400,3,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Table booking recommended', 'Wifi', 'All Day Breakfast']",4.2,Very Good,1520,1509,0,1,-1
18575144,Getafix,['Casual Dining'],https://www.zomato.com/ncr/getafix-dlf-phase-4-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 14 & 15, Ground Floor, Cross Point Mall, DLF Phase 4, Gurgaon",Gurgaon,1,"Cross Point Mall, DLF Phase 4",28.46838861,77.08342586,,1,"Cross Point Mall, DLF Phase 4, Gurgaon","American, Italian, Healthy Food, Juices, Cafe",8am – 11pm (Mon-Sun),1500,3,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Wine', 'Indoor Seating', 'Vegan Options', 'Beer', 'Air Conditioned', 'Gluten Free Options']",4.2,Very Good,847,980,0,1,-1
18421938,Hamoni: Cafe by the Greens,['Café'],https://www.zomato.com/ncr/hamoni-cafe-by-the-greens-sector-23-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"CK Farm, Carterpuri Village, Sector 23A, Near Sector 23, Gurgaon",Gurgaon,1,Sector 23,28.50048475,77.05230318,122017,1,"Sector 23, Gurgaon","Cafe, North Indian, Italian","Closed (Mon),9am – 9:30pm (Tue-Sun)",1200,3,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Table booking recommended', 'Kid Friendly', 'Wheelchair Accessible', 'Indoor Seating', 'Available for Functions', 'Wifi', 'All Day Breakfast']",4.3,Very Good,736,718,0,-1,-1
309401,Madison & Pike,['Café'],https://www.zomato.com/ncr/madison-pike-sector-50-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C-35, Nirvana Courtyard Market, Nirvana Country, Sector 50, Gurgaon",Gurgaon,1,"Nirvana Courtyard, Sector 50",28.41438651,77.06572328,122018,1,"Nirvana Courtyard, Sector 50, Gurgaon","Cafe, Continental, American, Bakery","9am – 10pm (Mon-Fri),8am – 10pm (Sat-Sun)",1100,3,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Free Parking', 'Digital Payments Accepted', 'Wifi', 'Desserts and Bakes', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible']",4.1,Very Good,697,821,0,-1,-1
18472422,Bueno Sandwichcraft,['Café'],https://www.zomato.com/ncr/bueno-sandwichcraft-sector-50-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 124-125, 1st Floor, Good Earth City Centre, Sector 50, Gurgaon",Gurgaon,1,Sector 50,28.42128217,77.05319066,122018,1,"Sector 50, Gurgaon","Cafe, Healthy Food, Sandwich, Beverages, Desserts",7am – 3am (Mon-Sun),800,2,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Outdoor Seating', 'Digital Payments Accepted', 'Kid Friendly', 'Free Wifi', 'Air Conditioned']",4,Very Good,570,360,0,-1,-1
18472423,Bueno Sandwichcraft,['Café'],https://www.zomato.com/ncr/bueno-sandwichcraft-dlf-phase-4-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"GL 222, 2nd Floor, Cross Point Mall, Opposite Hamilton Court Road, DLF Phase 4, Gurgaon",Gurgaon,1,"Cross Point Mall, DLF Phase 4",28.46831551,77.08368268,122002,1,"Cross Point Mall, DLF Phase 4, Gurgaon","Cafe, Healthy Food, Sandwich, Beverages, Desserts",7am – 3am (Mon-Sun),800,2,Rs.,"['No Seating Available', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Digital Payments Accepted', 'Kid Friendly', 'Free Wifi', 'Air Conditioned', 'Desserts and Bakes']",4,Very Good,551,271,0,1,-1
18466416,Salad Company,[],https://www.zomato.com/ncr/salad-company-dlf-phase-4-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"DLF Phase 4, Gurgaon",Gurgaon,1,DLF Phase 4,28.46158621,77.08828032,,1,"DLF Phase 4, Gurgaon","Healthy Food, Salad, Juices, Sandwich",8:30am – 10pm (Mon-Sun),700,2,Rs.,"['No Seating Available', 'Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card']",4.1,Very Good,351,196,0,1,-1
18384139,The Clock Tower,['Lounge'],https://www.zomato.com/ncr/the-clock-tower-golf-course-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite South Point Mall, Near Rapid Metro Pillar 140, Golf Course Road, Gurgaon",Gurgaon,1,Golf Course Road,28.44795651,77.10049309,122002,1,"Golf Course Road, Gurgaon","North Indian, Continental, Italian, Momos",12:30pm – 12midnight (Mon-Sun),2700,4,Rs.,"['Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Live Sports Screening', 'Craft Beer', 'Gastro Pub', 'Live Music', 'Free Wifi', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Fullbar', 'Outdoor Seating', 'Indoor Seating', 'Above 18 Only', 'Digital Payments Accepted', 'Wheelchair Accessible']",4.3,Very Good,1136,4696,0,-1,-1
18687573,eat.fit,[],https://www.zomato.com/ncr/eat-fit-mg-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Grand Mall, Near Sikanderpur Metro Station, MG Road, Gurgaon",Gurgaon,1,MG Road,28.47964952,77.09054947,,1,"MG Road, Gurgaon","Healthy Food, North Indian, Biryani, Continental, Desserts",7am – 10:30pm (Mon-Sun),500,2,Rs.,"['Delivery', 'Dinner', 'Debit Card', 'Credit Card', 'No Seating Available', 'Breakfast', 'Lunch', 'Digital Payments Accepted', 'Desserts and Bakes', 'Lunch Menu']",4.2,Very Good,800,162,0,-1,-1
307300,Salad Days,[],https://www.zomato.com/salad-days?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Udyog Vihar, Gurgaon",Gurgaon,1,Udyog Vihar,28.50096355,77.08360389,,1,"Udyog Vihar, Gurgaon","Healthy Food, Salad, Juices",9 AM to 11 PM,900,2,Rs.,"['No Seating Available', 'Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card']",4.4,Very Good,1357,664,0,1,-1
305862,Pita Pit,['Quick Bites'],https://www.zomato.com/ncr/pita-pit-dlf-cyber-city-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"K3-B, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.49510705,77.08858643,,1,"Cyber Hub, DLF Cyber City, Gurgaon","Healthy Food, Fast Food, North Indian",11 AM to 11 PM,500,2,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating']",3.9,Good,1081,391,0,1,-1
18322666,Crudo Juicery,['Beverage Shop'],https://www.zomato.com/ncr/crudo-juicery-dlf-phase-4-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SF-85, Galleria Market, DLF Phase 4, Gurgaon",Gurgaon,1,"DLF Galleria, DLF Phase 4",28.46751707,77.08176456,122002,1,"DLF Galleria, DLF Phase 4, Gurgaon","Beverages, Healthy Food","10 AM to 11 PM (Mon-Fri), 8 AM to 11 PM (Sat-Sun)",700,2,Rs.,"['Takeaway Available', 'Breakfast', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Wifi', 'Indoor Seating', 'Digital Payments Accepted']",4.5,Excellent,479,610,0,1,-1
18466416,Salad Company,[],https://www.zomato.com/ncr/salad-company-dlf-phase-4-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"DLF Phase 4, Gurgaon",Gurgaon,1,DLF Phase 4,28.46158621,77.08828032,,1,"DLF Phase 4, Gurgaon","Healthy Food, Salad, Juices, Sandwich",8:30am – 10pm (Mon-Sun),700,2,Rs.,"['No Seating Available', 'Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card']",4.1,Very Good,351,196,0,1,-1
18391159,GoGourmet,['Quick Bites'],https://www.zomato.com/ncr/gogourmet-golf-course-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st Floor, One Horizon Center, Golf Course Road, Gurgaon",Gurgaon,1,"One Horizon Center, Golf Course Road",28.45111663,77.097831,122003,1,"One Horizon Center, Golf Course Road, Gurgaon","Healthy Food, Wraps",9 AM to 2 AM,300,1,Rs.,"['Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Wheelchair Accessible']",4,Very Good,271,341,0,1,-1
18282803,Falhari- A Fruitful Habit,[],https://www.zomato.com/ncr/falhari-a-fruitful-habit-sector-43-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 1010, Sector 43, Gurgaon",Gurgaon,1,Sector 43,28.45392027,77.09125187,122002,1,"Sector 43, Gurgaon","Healthy Food, Beverages",24 Hours (Mon-Sun),250,1,Rs.,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Pre-Ordering Required', 'Pure Veg']",4.2,Very Good,299,83,0,1,-1
18384142,Crudo Juicery,['Beverage Shop'],https://www.zomato.com/ncr/crudo-juicery-mg-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"V/708, Saraswati Vihar, Maruti Housing Colony, Behind Sahara Mall, MG Road, Gurgaon",Gurgaon,1,MG Road,28.47675166,77.08445817,,1,"MG Road, Gurgaon","Beverages, Healthy Food",10 AM to 11 PM,700,2,Rs.,"['No Seating Available', 'Cash', 'Credit Card', 'Delivery', 'Debit Card']",4.5,Excellent,182,201,0,1,-1
18619875,Fit AF,['Quick Bites'],https://www.zomato.com/ncr/fit-af-sushant-lok-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 7, Flavour Town, Bestech Chambers, Sushant Lok, Gurgaon",Gurgaon,1,Sushant Lok,28.46123162,77.07818717,,1,"Sushant Lok, Gurgaon","Healthy Food, Salad, Juices, Burger, Wraps, Rolls, Beverages",9am – 11pm (Mon-Sun),650,2,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Keto Options', 'Gluten Free Options', 'Air Conditioned', 'Vegan Options']",4,Very Good,291,70,0,1,-1
18550259,Dietliciouz,['Quick Bites'],https://www.zomato.com/ncr/dietliciouz-dlf-phase-4-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B-208, Upper Ground Floor, Supermarket 1, DLF Phase 4, Gurgaon",Gurgaon,1,"DLF Galleria, DLF Phase 4",28.46221167,77.08739318,122002,1,"DLF Galleria, DLF Phase 4, Gurgaon","Healthy Food, Fast Food",10 AM to 11:45 PM,700,2,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted']",3.9,Good,194,194,0,1,-1
18636379,Refuel 365,[],https://www.zomato.com/ncr/refuel-365-sector-56-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 551, Second Floor, Near Jalvayu Towers, Sector 56, Gurgaon",Gurgaon,1,Sector 56,28.4290578,77.09648319,,1,"Sector 56, Gurgaon","Healthy Food, Salad, Sandwich, Juices, Mediterranean",11 AM to 10 PM,700,2,Rs.,"['No Seating Available', 'Lunch', 'No Alcohol Available', 'Cash', 'Dinner', 'Delivery']",4.4,Very Good,206,86,0,1,-1
18466943,GoGourmet,['Quick Bites'],https://www.zomato.com/ncr/gogourmet-sector-21-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 2B, Amenity Block-II, Candor Techspace, Sector 21, Gurgaon",Gurgaon,1,Sector 21,28.51005439,77.07176127,,1,"Sector 21, Gurgaon","Healthy Food, Wraps","8:30am – 8pm (Mon-Sat),Closed (Sun)",300,1,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Axis Bank - Dining Delights', 'Indoor Seating', 'Air Conditioned', 'All Day Breakfast']",3.9,Good,102,204,0,-1,-1
18725466,P:YO - The Micro Juicery,['Beverage Shop'],https://www.zomato.com/ncr/p-yo-the-micro-juicery-sector-54-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 2, Ground Floor, Vipul Plaza, Golf Course Road, Sector 54, Gurgaon",Gurgaon,1,Sector 54,28.43482686,77.1059487,,1,"Sector 54, Gurgaon","Beverages, Healthy Food",9:30AM to 8:30PM (Mon-Sun),400,1,Rs.,"['Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Air Conditioned', 'Wifi', 'Board Games', 'Digital Payments Accepted', 'Kid Friendly', 'Self Service', 'Indoor Seating']",4.3,Very Good,113,99,0,-1,-1
18791285,Salad Days,[],https://www.zomato.com/ncr/salad-days-sector-49-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sector 49, Gurgaon",Gurgaon,1,Sector 49,28.42032032,77.0512712,,1,"Sector 49, Gurgaon","Healthy Food, Salad, Juices",9am – 11pm (Mon-Sun),900,2,Rs.,"['No Seating Available', 'Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card']",4.1,Very Good,85,71,0,1,-1
18647379,Nutri Punch,[],https://www.zomato.com/ncr/nutri-punch-mg-road-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"F 252, 1st Floor, Near Ghitorni Metro Station, MG Road, Gurgaon",Gurgaon,1,MG Road,28.49301877,77.14710418,,1,"MG Road, Gurgaon",Healthy Food,"10 AM to 10 PM (Mon-Thu), Fri, Sat & Sun Closed",650,2,Rs.,"['Lunch', 'Cash', 'Dinner', 'Delivery']",3.7,Good,55,71,0,-1,-1
